5.2807e-11,6.4248e-11,0.025559,0.057456,0.12631,0.21004,0.33146,0.48461,0.69219,0.9703,1.3186,1.8215,2.5721,3.6943,5.4466,8.3396,13.448,23.241,43.992,93.792,0.01579,0.057456,0.10048,0.1601,0.23106,0.32643,0.44529,0.60235,0.80937,1.0856,1.4611,1.9836,2.7362,3.8581,5.609,8.5005,13.607,23.396,44.142,93.933,0.078701,0.12542,0.18538,0.24631,0.32217,0.42465,0.56517,0.72435,0.93488,1.2129,1.5892,2.114,2.8685,3.9904,5.7394,8.6302,13.736,23.522,44.264,94.048,0.2024,0.24588,0.30468,0.37528,0.45126,0.57183,0.69312,0.85437,1.0589,1.3274,1.744,2.28,3.0371,4.1589,5.9052,8.7954,13.9,23.684,44.422,94.199,0.51086,0.56873,0.60592,0.68761,0.76577,0.88634,1.0023,1.1882,1.3829,1.6996,2.0697,2.5805,3.2966,4.4269,6.2814,9.1716,14.275,24.057,44.79,94.559
5.2748e-11,6.4229e-11,0.025357,0.057611,0.12642,0.21045,0.3322,0.48602,0.69478,0.97474,1.3268,1.8302,2.5865,3.7183,5.4906,8.4274,13.638,23.683,45.125,97.058,0.014041,0.057611,0.099043,0.15867,0.22968,0.32453,0.4438,0.60142,0.80913,1.086,1.4633,1.9892,2.7467,3.8776,5.6485,8.5838,13.792,23.833,45.269,97.192,0.075639,0.12578,0.18223,0.24301,0.31774,0.4263,0.56197,0.72162,0.93273,1.2107,1.5887,2.1167,2.8757,4.0056,5.7751,8.7096,13.916,23.955,45.385,97.302,0.19668,0.23986,0.30575,0.36803,0.44428,0.56546,0.68667,0.84786,1.0505,1.3268,1.7489,2.2794,3.0406,4.1688,5.9364,8.8704,14.076,24.112,45.538,97.447,0.49824,0.55627,0.59237,0.67437,0.76489,0.87309,1.0078,1.1719,1.3672,1.6867,2.0569,2.567,3.2769,4.4768,6.3057,9.24,14.445,24.478,45.899,97.798
5.2678e-11,6.4199e-11,0.025006,0.05776,0.12637,0.21062,0.33257,0.48698,0.69674,0.97824,1.3347,1.8361,2.5959,3.7344,5.5223,8.4958,13.796,24.073,46.164,100.16,0.011801,0.05776,0.097212,0.15696,0.22785,0.3219,0.44153,0.59956,0.8075,1.0844,1.463,1.991,2.7513,3.8885,5.6751,8.6469,13.944,24.216,46.301,100.29,0.071646,0.12614,0.17873,0.23903,0.31215,0.4279,0.55746,0.71769,0.92868,1.2058,1.5852,2.115,2.8759,4.0115,5.7973,8.7682,14.064,24.333,46.412,100.39,0.19056,0.23273,0.30158,0.35907,0.43508,0.55683,0.67882,0.83893,1.0388,1.3347,1.7417,2.2736,3.0357,4.1687,5.9536,8.924,14.218,24.484,46.558,100.53,0.48097,0.53916,0.57838,0.65975,0.75922,0.85665,1.0078,1.151,1.3469,1.6691,2.0378,2.543,3.2462,4.5256,6.3152,9.2859,14.58,24.842,46.91,100.87
5.2592e-11,6.4153e-11,0.024553,0.057903,0.12648,0.21047,0.33254,0.4874,0.69792,0.98051,1.3423,1.8379,2.5982,3.7396,5.5373,8.5385,13.913,24.391,47.073,103.02,0.0092977,0.057903,0.094808,0.15485,0.22519,0.31866,0.43836,0.5965,0.80387,1.0803,1.4594,1.9876,2.7477,3.8877,5.6843,8.6835,14.055,24.528,47.202,103.14,0.066219,0.12456,0.17459,0.23368,0.30779,0.42813,0.55138,0.71205,0.92163,1.1979,1.5776,2.107,2.8667,4.0055,5.8014,8.7995,14.169,24.638,47.306,103.23,0.18358,0.22354,0.29261,0.34913,0.42944,0.54544,0.66866,0.82569,1.0234,1.3423,1.7294,2.2605,3.0196,4.1563,5.9519,8.9495,14.317,24.783,47.446,103.37,0.45796,0.51629,0.5807,0.64171,0.74158,0.83338,0.98537,1.126,1.3423,1.645,2.0104,2.5038,3.2628,4.5081,6.3044,9.3023,14.669,25.131,47.787,103.7
5.2492e-11,6.409e-11,0.023901,0.058042,0.12681,0.20993,0.33204,0.48711,0.69807,0.98095,1.3498,1.8331,2.5902,3.7293,5.5293,8.5454,13.972,24.609,47.793,105.51,0.0064663,0.058042,0.092205,0.15223,0.22119,0.3147,0.43401,0.59173,0.79735,1.0729,1.4508,1.9761,2.7326,3.8707,5.6693,8.6832,14.106,24.737,47.913,105.62,0.060499,0.11898,0.16952,0.22574,0.30875,0.42155,0.54352,0.70394,0.91033,1.186,1.564,2.0895,2.845,3.9825,5.7804,8.7931,14.214,24.84,48.01,105.71,0.17502,0.21013,0.27939,0.33844,0.43093,0.53134,0.65504,0.80634,1.0231,1.3309,1.7099,2.2361,2.9894,4.1264,5.9241,8.9362,14.355,24.977,48.141,105.83,0.43093,0.48835,0.55761,0.61826,0.71852,0.80056,0.95333,1.0952,1.344,1.6118,1.9687,2.4473,3.2909,4.4671,6.2658,9.2785,14.696,25.314,48.471,106.15
5.2369e-11,6.4002e-11,0.023022,0.058176,0.12713,0.20969,0.33091,0.48575,0.69645,0.97871,1.357,1.8176,2.566,3.6962,5.4867,8.4998,13.946,24.676,48.227,107.44,0.0026653,0.058176,0.089469,0.14883,0.21598,0.30969,0.43238,0.58512,0.78707,1.0606,1.4333,1.9521,2.7004,3.8295,5.6185,8.6291,14.071,24.793,48.337,107.54,0.058176,0.11328,0.16308,0.2158,0.30969,0.41207,0.53362,0.69116,0.89414,1.168,1.5402,2.0576,2.8055,3.9342,5.7225,8.7318,14.171,24.888,48.425,107.62,0.16412,0.20969,0.26309,0.32175,0.42238,0.51558,0.63507,0.78054,1.028,1.3057,1.6786,2.1945,2.9412,4.0699,5.8581,8.8667,14.304,25.016,48.547,107.73,0.43238,0.46146,0.53091,0.58659,0.68723,0.77847,0.91162,1.0536,1.304,1.565,1.9031,2.4227,3.2674,4.3976,6.1871,9.1966,14.632,25.339,48.864,108.04
5.2209e-11,6.3885e-11,0.022067,0.058306,0.12744,0.21025,0.32869,0.48258,0.69181,0.97199,1.3571,1.813,2.5168,3.6254,5.3903,8.3717,13.788,24.496,48.199,108.43,3.3395e-11,0.057065,0.086271,0.14336,0.21025,0.3106,0.43378,0.58723,0.78162,1.038,1.4001,1.9075,2.6408,3.749,5.5116,8.4909,13.901,24.601,48.298,108.52,0.058306,0.10688,0.15209,0.21025,0.30601,0.39931,0.51881,0.67072,0.8713,1.138,1.4989,2.0043,2.7374,3.8452,5.6067,8.585,13.991,24.686,48.378,108.59,0.14431,0.20306,0.24665,0.3106,0.40076,0.49338,0.60359,0.78162,0.99921,1.2668,1.6269,2.1303,2.8634,3.9712,5.7326,8.7102,14.112,24.803,48.491,108.69,0.39189,0.43378,0.49629,0.57968,0.63592,0.75983,0.86117,1.0326,1.248,1.49,1.813,2.4393,3.1739,4.2832,6.0466,9.0251,14.424,25.11,48.794,108.99
5.2e-11,6.3725e-11,0.02111,0.058432,0.12774,0.21079,0.3244,0.4759,0.68136,0.95349,1.3268,1.8234,2.4558,3.4921,5.1978,8.1092,13.386,23.875,47.381,107.79,5.8691e-11,0.052744,0.081675,0.13578,0.21079,0.31148,0.43514,0.58929,0.78469,1.0372,1.3709,1.8252,2.5321,3.6011,5.3068,8.2146,13.484,23.969,47.47,107.86,0.058432,0.097212,0.1381,0.21079,0.29118,0.3814,0.49394,0.6411,0.83196,1.0836,1.4283,1.9135,2.6181,3.6855,5.3918,8.2966,13.561,24.043,47.542,107.93,0.12774,0.18069,0.22192,0.30556,0.37451,0.45565,0.58929,0.75739,0.94962,1.1998,1.5439,2.0286,2.732,3.7989,5.5063,8.4078,13.668,24.149,47.646,108.02,0.35182,0.41071,0.43514,0.5177,0.58929,0.69299,0.79208,0.98841,1.1545,1.3794,1.8234,2.3189,3.0234,4.0925,5.8024,8.7005,13.958,24.438,47.935,108.29
5.1812e-11,6.3542e-11,0.019864,0.058554,0.12803,0.21132,0.315,0.4599,0.65157,0.90805,1.2588,1.7555,2.4718,3.3973,4.8397,7.5592,12.473,22.402,45.101,103.79,5.0737e-11,0.048083,0.074031,0.12803,0.21132,0.31122,0.42544,0.57046,0.76092,1.0149,1.3641,1.8337,2.4718,3.3973,4.9317,7.6424,12.555,22.485,45.176,103.84,0.058554,0.08186,0.12803,0.20395,0.26748,0.34932,0.45362,0.59128,0.78767,1.0417,1.3776,1.8337,2.4718,3.3973,5.0006,7.7057,12.617,22.55,45.236,103.89,0.12319,0.15033,0.21132,0.26936,0.32597,0.43647,0.5577,0.68801,0.85615,1.0856,1.4006,1.8422,2.4908,3.4881,5.095,7.7959,12.708,22.645,45.326,103.97,0.31234,0.32927,0.39927,0.44214,0.54384,0.59614,0.75183,0.86213,1.0417,1.3516,1.6708,2.112,2.7602,3.7567,5.3572,8.0559,12.97,22.919,45.594,104.21
5.1838e-11,6.3489e-11,0.017969,0.058673,0.12831,0.21183,0.31317,0.43776,0.59323,0.79057,1.0931,1.5287,2.178,3.1921,4.8397,7.0997,10.932,19.167,39.236,90.962,3.4849e-11,0.039898,0.062914,0.12831,0.2076,0.27965,0.37581,0.49803,0.65812,0.87703,1.1804,1.6145,2.2617,3.2733,4.8397,7.0997,10.932,19.229,39.289,91.012,0.042231,0.060432,0.12831,0.17132,0.22038,0.31317,0.43776,0.56379,0.72099,0.9386,1.2415,1.6749,2.3212,3.3314,4.8397,7.0997,10.932,19.276,39.327,91.049,0.086633,0.12831,0.17071,0.21183,0.30527,0.36747,0.45094,0.59323,0.79057,1.0209,1.3238,1.7567,2.4025,3.4116,4.8397,7.0997,10.932,19.349,39.388,91.11,0.21794,0.27708,0.31317,0.36361,0.43776,0.52539,0.59323,0.77266,0.91305,1.0973,1.3842,1.8437,2.4875,3.4225,4.8397,7.0997,10.932,19.588,39.608,91.33
4.801e-11,5.4973e-11,0.015144,0.058788,0.12859,0.17987,0.24046,0.32241,0.43901,0.59512,0.82654,1.1727,1.7096,2.5028,3.4473,4.8813,8.8828,17.608,32.561,64.88,6.435e-11,0.027241,0.058788,0.11203,0.13171,0.21233,0.31398,0.39509,0.50559,0.66261,0.89143,1.2349,1.7692,2.5028,3.4473,4.9283,8.9294,17.652,32.561,64.88,0.016492,0.058788,0.075339,0.12859,0.17848,0.21233,0.31398,0.43901,0.54932,0.70517,0.93274,1.2749,1.8077,2.5028,3.4473,4.9604,8.9597,17.68,32.561,64.88,0.058788,0.065188,0.12859,0.1361,0.21233,0.26412,0.31398,0.43901,0.59512,0.76334,0.99019,1.3315,1.8534,2.5028,3.4473,5.0112,9.009,17.728,32.561,64.88,0.12859,0.16013,0.21233,0.21601,0.31398,0.32423,0.43901,0.53283,0.60585,0.7934,1.0502,1.3905,1.8534,2.5028,3.4473,5.2022,9.1998,17.917,32.561,64.88
5.5817e-11,6.1341e-11,3.4565e-11,4.2433e-11,5.1984e-11,5.9989e-11,3.5721e-11,4.7234e-11,5.901e-11,3.789e-11,5.4285e-11,3.5354e-11,5.5398e-11,4.1722e-11,6.5803e-11,6.1069e-11,6.0851e-11,6.6308e-11,4.7594e-11,3.7207e-11,4.3509e-11,4.9032e-11,5.4958e-11,5.982e-11,6.5723e-11,3.965e-11,4.8714e-11,5.7824e-11,3.3708e-11,4.592e-11,5.9248e-11,4.0318e-11,5.8465e-11,4.4789e-11,3.4365e-11,6.2241e-11,6.1575e-11,3.3422e-11,4.7871e-11,3.7312e-11,5.8066e-11,6.148e-11,6.5533e-11,3.7062e-11,4.2965e-11,5.0225e-11,5.7244e-11,6.436e-11,4.0244e-11,5.2456e-11,6.3288e-11,4.4357e-11,6.0962e-11,4.7285e-11,3.5908e-11,6.3195e-11,6.2165e-11,3.3786e-11,4.8096e-11,3.7398e-11,3.7663e-11,4.1076e-11,4.5129e-11,4.9992e-11,5.5146e-11,5.9633e-11,6.5235e-11,3.9018e-11,4.8235e-11,5.796e-11,3.4893e-11,4.9296e-11,6.4014e-11,5.0338e-11,3.7794e-11,6.4361e-11,6.2885e-11,3.4231e-11,4.8371e-11,3.7504e-11,6.0405e-11,6.2515e-11,6.502e-11,3.4692e-11,3.834e-11,4.2827e-11,4.8429e-11,5.493e-11,6.0626e-11,3.4841e-11,4.5108e-11,5.738e-11,3.6994e-11,5.5613e-11,4.1696e-11,3.3439e-11,6.4376e-11,3.5153e-11,4.8941e-11,3.7721e-11
